"content_id","video_session_id","user_id","event_type","event","event_timestamp","platform","app_version","country","audio_language","subtitle_language","player_version","session_start_epoch"
90000001,"open-04","user-038","VideoHeartbeat","BufferStart",1785694760000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000005,"dupstart-02","user-023","VideoHeartbeat","BufferStart",1785694760000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000002,"plain-02","user-013","VideoHeartbeat","video-resize",1785694780000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","network-activity",1785694780000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","buffer-health",1785694780000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000002,"plain-12","user-031","VideoHeartbeat","BufferEnd",1785694780000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","BufferEnd",1785694780000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000003,"plain-03","user-016","VideoHeartbeat","video-resize",1785694800000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","Seek",1785694800000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","upshift",1785694800000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","BufferStart",1785694800000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","Seek",1785694800000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000005,"plain-10","user-006","VideoHeartbeat","network-activity",1785694800000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000004,"open-02","user-024","VideoHeartbeat","video-resize",1785694800000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","network-activity",1785694800000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","BufferEnd",1785694800000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"pause-01","user-017","VideoHeartbeat","buffer-health",1785694800000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000005,"plain-10","user-006","VideoSessionEnd","VideoSessionEnd",1785694805000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000002,"plain-02","user-013","VideoHeartbeat","buffer-health",1785694820000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","Seek",1785694820000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","BufferEnd",1785694820000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000002,"plain-12","user-031","VideoHeartbeat","buffer-health",1785694820000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","network-activity",1785694820000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000003,"plain-03","user-016","VideoHeartbeat","buffer-health",1785694840000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","upshift",1785694840000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","video-resize",1785694840000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","Seek",1785694840000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","BufferEnd",1785694840000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","video-resize",1785694840000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","buffer-health",1785694840000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","upshift",1785694840000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000005,"dupstart-02","user-023","VideoHeartbeat","upshift",1785694840000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000003,"pause-01","user-017","VideoHeartbeat","buffer-health",1785694840000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000002,"plain-02","user-013","VideoHeartbeat","upshift",1785694860000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","Seek",1785694860000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","upshift",1785694860000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000002,"plain-12","user-031","VideoHeartbeat","BufferStart",1785694860000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","upshift",1785694860000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000003,"plain-03","user-016","VideoHeartbeat","network-activity",1785694880000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","network-activity",1785694880000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","video-resize",1785694880000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","network-activity",1785694880000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","buffer-health",1785694880000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","upshift",1785694880000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","BufferStart",1785694880000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","upshift",1785694880000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000005,"dupstart-02","user-023","VideoHeartbeat","BufferEnd",1785694880000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000003,"pause-01","user-017","VideoHeartbeat","upshift",1785694880000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000002,"plain-02","user-013","VideoHeartbeat","BufferStart",1785694900000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","buffer-health",1785694900000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","BufferStart",1785694900000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000002,"plain-12","user-031","VideoHeartbeat","upshift",1785694900000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","network-activity",1785694900000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoSessionEnd","VideoSessionEnd",1785694905000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000003,"plain-03","user-016","VideoHeartbeat","buffer-health",1785694920000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","buffer-health",1785694920000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","upshift",1785694920000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","BufferStart",1785694920000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","video-resize",1785694920000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","network-activity",1785694920000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","Seek",1785694920000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","BufferEnd",1785694920000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000005,"dupstart-02","user-023","VideoHeartbeat","buffer-health",1785694920000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000003,"pause-01","user-017","VideoHeartbeat","BufferEnd",1785694920000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000003,"pause-01","user-017","VideoSessionEnd","VideoSessionEnd",1785694922000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000005,"dupstart-02","user-023","VideoSessionEnd","VideoSessionEnd",1785694924000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000002,"plain-02","user-013","VideoHeartbeat","network-activity",1785694940000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","video-resize",1785694940000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-12","user-031","VideoHeartbeat","buffer-health",1785694940000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","Seek",1785694940000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000003,"plain-03","user-016","VideoHeartbeat","Seek",1785694960000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","BufferEnd",1785694960000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","Seek",1785694960000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","network-activity",1785694960000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","Seek",1785694960000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","network-activity",1785694960000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","BufferStart",1785694960000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","video-resize",1785694960000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoSessionEnd","VideoSessionEnd",1785694965000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000002,"plain-02","user-013","VideoHeartbeat","upshift",1785694980000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000002,"plain-12","user-031","VideoHeartbeat","BufferStart",1785694980000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","buffer-health",1785694980000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000003,"plain-03","user-016","VideoHeartbeat","BufferEnd",1785695000000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000001,"plain-06","user-004","VideoHeartbeat","network-activity",1785695000000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","BufferEnd",1785695000000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","BufferStart",1785695000000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","buffer-health",1785695000000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","video-resize",1785695000000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","network-activity",1785695000000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-02","user-013","VideoHeartbeat","video-resize",1785695020000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","buffer-health",1785695020000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-12","user-031","VideoHeartbeat","Seek",1785695020000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","BufferEnd",1785695020000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000003,"plain-03","user-016","VideoHeartbeat","Seek",1785695040000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000001,"plain-06","user-004","VideoHeartbeat","video-resize",1785695040000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000004,"plain-09","user-021","VideoHeartbeat","upshift",1785695040000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","buffer-health",1785695040000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","network-activity",1785695040000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","Seek",1785695040000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"plain-03","user-016","VideoSessionEnd","VideoSessionEnd",1785695045000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000002,"plain-02","user-013","VideoHeartbeat","Seek",1785695060000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","Seek",1785695060000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-12","user-031","VideoHeartbeat","network-activity",1785695060000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","BufferEnd",1785695060000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000001,"plain-06","user-004","VideoHeartbeat","video-resize",1785695080000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","upshift",1785695080000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"open-02","user-024","VideoHeartbeat","Seek",1785695080000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","BufferStart",1785695080000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","network-activity",1785695080000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000001,"plain-06","user-004","VideoSessionEnd","VideoSessionEnd",1785695085000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000002,"plain-02","user-013","VideoHeartbeat","BufferStart",1785695100000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","Seek",1785695100000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-12","user-031","VideoHeartbeat","upshift",1785695100000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","BufferStart",1785695100000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000003,"plain-08","user-016","VideoHeartbeat","Seek",1785695120000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","upshift",1785695120000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","BufferEnd",1785695120000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","network-activity",1785695120000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","network-activity",1785695120000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-02","user-013","VideoHeartbeat","buffer-health",1785695140000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000003,"open-01","user-034","VideoHeartbeat","upshift",1785695140000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000002,"plain-02","user-013","VideoSessionEnd","VideoSessionEnd",1785695145000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000003,"plain-08","user-016","VideoHeartbeat","buffer-health",1785695160000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","Seek",1785695160000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","upshift",1785695160000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","Seek",1785695160000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","BufferEnd",1785695160000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000004,"plain-04","user-028","VideoHeartbeat","Seek",1785695180000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-12","user-031","VideoHeartbeat","buffer-health",1785695180000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"plain-08","user-016","VideoHeartbeat","buffer-health",1785695200000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","video-resize",1785695200000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","video-resize",1785695200000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","BufferEnd",1785695200000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","video-resize",1785695200000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000004,"plain-04","user-028","VideoHeartbeat","BufferEnd",1785695220000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-12","user-031","VideoHeartbeat","video-resize",1785695220000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","Seek",1785695220000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoSessionEnd","VideoSessionEnd",1785695225000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000003,"plain-08","user-016","VideoHeartbeat","BufferStart",1785695240000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","buffer-health",1785695240000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","upshift",1785695240000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","network-activity",1785695240000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","buffer-health",1785695240000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-12","user-031","VideoHeartbeat","network-activity",1785695260000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","video-resize",1785695260000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000003,"plain-08","user-016","VideoHeartbeat","upshift",1785695280000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","BufferEnd",1785695280000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","network-activity",1785695280000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","BufferEnd",1785695280000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","upshift",1785695280000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-12","user-031","VideoHeartbeat","buffer-health",1785695300000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","video-resize",1785695300000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000003,"plain-08","user-016","VideoHeartbeat","BufferStart",1785695320000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","upshift",1785695320000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","BufferEnd",1785695320000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","BufferStart",1785695320000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","buffer-health",1785695320000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-12","user-031","VideoHeartbeat","Seek",1785695340000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","buffer-health",1785695340000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000003,"plain-08","user-016","VideoHeartbeat","BufferStart",1785695360000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","Seek",1785695360000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","network-activity",1785695360000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","buffer-health",1785695360000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","buffer-health",1785695360000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-12","user-031","VideoHeartbeat","BufferStart",1785695380000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","buffer-health",1785695380000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000003,"plain-08","user-016","VideoHeartbeat","network-activity",1785695400000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","upshift",1785695400000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","BufferStart",1785695400000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","Seek",1785695400000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","buffer-health",1785695400000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"plain-08","user-016","VideoSessionEnd","VideoSessionEnd",1785695405000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000002,"plain-12","user-031","VideoHeartbeat","BufferEnd",1785695420000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","BufferEnd",1785695420000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000004,"plain-09","user-021","VideoHeartbeat","buffer-health",1785695440000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","BufferStart",1785695440000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","video-resize",1785695440000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","network-activity",1785695440000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-12","user-031","VideoHeartbeat","BufferEnd",1785695460000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","upshift",1785695460000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000004,"plain-09","user-021","VideoHeartbeat","upshift",1785695480000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","BufferStart",1785695480000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","network-activity",1785695480000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","BufferStart",1785695480000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-12","user-031","VideoHeartbeat","BufferEnd",1785695500000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","upshift",1785695500000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000004,"plain-09","user-021","VideoHeartbeat","network-activity",1785695520000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","upshift",1785695520000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","upshift",1785695520000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","BufferEnd",1785695520000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-12","user-031","VideoHeartbeat","buffer-health",1785695540000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","Seek",1785695540000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000004,"plain-09","user-021","VideoHeartbeat","Seek",1785695560000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000004,"open-02","user-024","VideoHeartbeat","buffer-health",1785695560000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
